,fips,county,state,CPT_grocery_stores_2014,CPT_supercenters_2014,CPT_convenience_stores_2014,CPT_specialized_stores_2014,CPT_snap_authorized_stores_2012,CPT_wic_authorized_stores_2012
906,20037,Crawford,KS,0.178162382,0.0254518,0.509035378,0.076355307,0.6944268014870896,0.1270293
907,20039,Decatur,KS,0.343878955,0.0,0.343878955,0.0,0.6966213862765587,0.3483107
908,20041,Dickinson,KS,0.206249355,0.0,0.567185728,0.103124678,0.6156596835677901,0.1518065
909,20043,Doniphan,KS,0.254000508,0.0,0.63500127,0.127000254,0.7947609359104781,0.3814853
910,20045,Douglas,KS,0.137238924,0.0257323,0.257322983,0.0514646,0.3891113788866836,0.1151829
911,20047,Edwards,KS,0.330033003,0.0,0.99009901,0.330033003,0.6433926373503412,0.3356831
912,20049,Elk,KS,0.371195249,0.0,0.742390497,0.0,0.7352941176470588,0.7352941
913,20051,Ellis,KS,0.172336539,0.0344673,0.517009616,0.103401923,0.5851375073142189,0.1376794
914,20053,Ellsworth,KS,0.156445557,0.0,1.095118899,0.0,0.6672826198542244,0.3079766
915,20055,Finney,KS,0.134466437,0.0537866,0.376506024,0.134466437,0.4592293906810035,0.0806452
916,20057,Ford,KS,0.20117833,0.0287398,0.373616899,0.0,0.4675989871086556,0.086326
917,20059,Franklin,KS,0.117137168,0.0390457,0.46854867,0.0,0.5693661699992281,0.1158033
918,20061,Geary,KS,0.0544766,0.0272383,0.381336311,0.0,0.434062031410307,0.0789204
919,20063,Gove,KS,0.733406674,0.0,0.733406674,0.0,0.5801881030902651,0.7328691
920,20065,Graham,KS,0.389711613,0.0,1.16913484,0.389711613,0.7757951900698216,0.3878976
921,20067,Grant,KS,0.127942682,0.0,0.255885363,0.0,0.5153771719466531,0.2524296
922,20069,Gray,KS,0.328839198,0.0,0.328839198,0.164419599,0.6633499170812603,0.3316749
923,20071,Greeley,KS,0.768639508,0.0,0.768639508,0.0,0.7704160246533127,0.770416
924,20073,Greenwood,KS,0.474083439,0.0,0.632111252,0.0,1.2653651482284891,0.1549427
925,20075,Hamilton,KS,0.384172109,0.0,0.768344218,0.0,1.1367942402425162,0.3789314
926,20077,Harper,KS,0.687521485,0.0,0.687521485,0.171880371,1.4802909829132127,0.5075284
927,20079,Harvey,KS,0.229753016,0.0287191,0.344629523,0.114876508,0.5547266536592831,0.1434638
928,20081,Haskell,KS,0.48709206,0.0,0.48709206,0.0,0.8419486215538847,0.2349624
929,20083,Hodgeman,KS,0.521920668,0.0,0.521920668,0.0,0.7216844965189336,0.5094243
930,20085,Jackson,KS,0.221582096,0.0,0.295442795,0.073860699,0.625821002800704,0.2230649
931,20087,Jefferson,KS,0.15910899,0.0,0.636435959,0.10607266,0.5894255300431073,0.2639219
932,20089,Jewell,KS,0.985869208,0.0,0.328623069,0.0,0.9575399430947691,0.9848982
933,20091,Johnson,KS,0.132341469,0.0243787,0.212442884,0.064429399,0.38889970406116664,0.0607237
934,20093,Kearny,KS,0.255427842,0.0,0.510855683,0.0,0.5040322580645161,0.2520161
935,20095,Kingman,KS,0.129903871,0.0,0.129903871,0.0,0.6358896095637797,0.1271779
936,20097,Kiowa,KS,0.0,0.0,0.79586152,0.0,1.2686965811965814,0.801282
937,20099,Labette,KS,0.238549618,0.0477099,0.52480916,0.0477099,1.033640293177974,0.3288856
938,20101,Lane,KS,0.592768228,0.0,0.592768228,0.0,1.7605633802816902,1.173709
939,20103,Leavenworth,KS,0.101526708,0.0126908,0.215744254,0.0380725,0.4555842841645335,0.0771813
940,20105,Lincoln,KS,0.315756236,0.0,0.947268709,0.0,0.315059861373661,0.3150599
941,20107,Linn,KS,0.315723006,0.0,1.052410019,0.105241002,1.2269180524661936,0.3177629
942,20109,Logan,KS,0.357909807,0.0,0.715819613,0.357909807,0.8381226053639846,0.3591954
943,20111,Lyon,KS,0.27098639,0.0301096,0.451643984,0.0602192,0.7111532535261349,0.1481569
944,20113,McPherson,KS,0.205191341,0.0341986,0.341985568,0.10259567,0.5734205386746604,0.1703229
945,20115,Marion,KS,0.409567497,0.0,0.409567497,0.0,0.7289220053454281,0.3239653
946,20117,Marshall,KS,0.49970018,0.099940036,0.899460324,0.099940036,1.0144349098649637,0.2993414
947,20119,Meade,KS,0.229515722,0.0,0.918062887,0.0,1.0805277525022747,0.2274795
948,20121,Miami,KS,0.091402108,0.0304674,0.365608433,0.0609347,0.46761928124616703,0.1533178
949,20123,Mitchell,KS,0.318268619,0.0,0.795671547,0.0,0.7867820613690008,0.1573564
950,20125,Montgomery,KS,0.088066931,0.0587113,0.528401585,0.0,0.6432765508768875,0.1451
951,20127,Morris,KS,0.175500176,0.0,0.351000351,0.175500176,0.341646737273659,0.1708234
952,20129,Morton,KS,0.643086817,0.0,0.643086817,0.0,0.6311139160618492,0.315557
953,20131,Nemaha,KS,0.492707923,0.0,0.492707923,0.197083169,0.6415317804974339,0.2960916
954,20133,Neosho,KS,0.182748538,0.0609162,0.487329435,0.0,0.8431874517452965,0.3047665
955,20135,Ness,KS,0.966183575,0.0,0.0,0.0,0.651890482398957,0.6518905
956,20137,Norton,KS,0.35971223,0.0,0.539568345,0.0,1.1879306248515085,0.5345688
957,20139,Osage,KS,0.125502008,0.0,0.753012048,0.0,0.8673026886383348,0.1858506
958,20141,Osborne,KS,0.798722045,0.0,0.798722045,0.0,0.7882291119285338,0.5254861
959,20143,Ottawa,KS,0.164880462,0.0,0.494641385,0.0,0.32938076416337286,0.1646904
960,20145,Pawnee,KS,0.14459225,0.0,0.2891845,0.14459225,0.6134526558891455,0.1443418
961,20147,Phillips,KS,0.542201337,0.0,0.361467558,0.0,0.905961224859576,0.3623845
962,20149,Pottawatomie,KS,0.262043062,0.0,0.436738437,0.087347687,0.4184975936388366,0.2241951
963,20151,Pratt,KS,0.304568528,0.101522843,0.304568528,0.0,0.7195723684210527,0.2055921
964,20153,Rawlins,KS,0.773993808,0.0,0.773993808,0.0,1.171875,0.390625
965,20155,Reno,KS,0.172430009,0.0156755,0.391886384,0.0470264,0.6608419462635919,0.0931128
966,20157,Republic,KS,0.416406413,0.0,0.624609619,0.0,0.6175380815150268,0.205846
967,20159,Rice,KS,0.299550674,0.0,0.599101348,0.0,1.0933066266065767,0.3004507
968,20161,Riley,KS,0.132989334,0.0132989,0.332473336,0.0265979,0.2935671275449842,0.0662181
969,20163,Rooks,KS,0.775945684,0.0,0.581959263,0.0,0.7658433850277618,0.3829217
970,20165,Rush,KS,0.0,0.0,0.625586487,0.0,0.3105590062111801,0.310559
971,20167,Russell,KS,0.287521564,0.0,0.71880391,0.0,0.5758710048949036,0.2879355
972,20169,Saline,KS,0.089678056,0.0358712,0.322841001,0.071742445,0.6549022409563954,0.0893048
973,20171,Scott,KS,0.393700787,0.0,0.196850394,0.196850394,1.147795557356019,0.4051043
974,20173,Sedgwick,KS,0.135612408,0.0235848,0.253536241,0.0550311,0.5925577524679708,0.0893054
975,20175,Seward,KS,0.127849989,0.0426167,0.170466652,0.0,0.5096190597528347,0.169873
976,20177,Shawnee,KS,0.156945394,0.028026,0.353127137,0.067262312,0.5531004352174131,0.08939
977,20179,Sheridan,KS,0.787711698,0.0,1.181567546,0.0,1.1491988442343053,0.394011
978,20181,Sherman,KS,0.0,0.163666121,0.490998363,0.0,0.4771252521947761,0.1635858
979,20183,Smith,KS,0.7959671,0.0,0.265322367,0.0,1.3280212483399734,0.2656042
980,20185,Stafford,KS,0.465441005,0.0,0.465441005,0.0,0.6883891693437357,0.4589261
981,20187,Stanton,KS,0.0,0.0,0.473709143,0.0,0.4597701149425288,0.4597701
982,20189,Stevens,KS,0.344768143,0.0,0.172384072,0.0,0.6225388000926569,0.1737318
983,20191,Sumner,KS,0.255015301,0.0425026,0.425025502,0.0425026,0.6300864520852694,0.2112022
984,20193,Thomas,KS,0.253453301,0.126726651,0.380179952,0.126726651,0.8710070100323216,0.2518575
985,20195,Trego,KS,0.344589938,0.0,1.378359752,0.0,0.6697923643670461,0.3348962
986,20197,Wabaunsee,KS,0.42722871,0.0,0.71204785,0.0,0.5090685229909552,0.1420656
987,20199,Wallace,KS,0.664010624,0.0,0.0,0.0,0.6591957811470007,0.6591958
988,20201,Washington,KS,0.893176134,0.0,0.714540907,0.178635227,0.8538844506194281,0.6946856
989,20203,Wichita,KS,0.919117647,0.0,0.459558824,0.0,0.6648936170212767,0.4432624
990,20205,Wilson,KS,0.221533008,0.0,1.218431546,0.0,1.2081274025260844,0.2196595
991,20207,Woodson,KS,0.0,0.0,0.633512829,0.0,2.7709985763677034,0.3050641
992,20209,Wyandotte,KS,0.167041996,0.0185602,0.358830954,0.0618674,0.8583183035985479,0.1005474
993,21001,Adair,KY,0.260362424,0.0520725,0.520724849,0.0,1.1378848728246318,0.2677376
994,21003,Allen,KY,0.245290424,0.0,0.441522763,0.0,0.7834405409863104,0.1979218
995,21005,Anderson,KY,0.091374269,0.0456871,0.456871345,0.0,0.5983063328424153,0.1380707
996,21007,Ballard,KY,0.242718447,0.0,1.09223301,0.0,0.8200328013120526,0.3600144
997,21009,Barren,KY,0.208584407,0.023176,0.579401131,0.0,1.0946650715832769,0.2580282
998,21011,Bath,KY,0.409634606,0.0,0.491561527,0.0,1.1438739196746317,0.423657
999,21013,Bell,KY,0.251997984,0.0359997,0.215998272,0.0,1.289193248885262,0.3903062
1000,21015,Boone,KY,0.102837525,0.0237317,0.348065468,0.0553741,0.5858931525511694,0.129748
1001,21017,Bourbon,KY,0.150210294,0.0500701,0.600841178,0.0,0.9468748957186238,0.3003303
1002,21019,Boyd,KY,0.143348624,0.0409567,0.716743119,0.102391874,0.9983592330431481,0.1220405
1003,21021,Boyle,KY,0.168316165,0.0336632,0.471285262,0.0,0.8141996417521576,0.2093656
1004,21023,Bracken,KY,0.237925291,0.0,0.594813229,0.0,1.089004002825524,0.2354603
1005,21025,Breathitt,KY,0.298307107,0.0,0.522037438,0.0,1.6012712382349346,0.7334067
1006,21027,Breckinridge,KY,0.301689461,0.0,0.854786806,0.0,1.299553252619866,0.2989388
1007,21029,Bullitt,KY,0.064139568,0.0,0.384837406,0.0128279,0.6148764976634694,0.0658796
1008,21031,Butler,KY,0.233009709,0.0,0.54368932,0.0,1.3564382139148492,0.3894081
1009,21033,Caldwell,KY,0.235756385,0.078585462,0.628683694,0.0,1.1918567194949106,0.4638577
1010,21035,Calloway,KY,0.078365812,0.0261219,0.391829058,0.0522439,0.6462178550878591,0.1327845
1011,21037,Campbell,KY,0.185118639,0.0217787,0.435573269,0.0544467,0.7828427274460628,0.1980024
1012,21039,Carlisle,KY,0.200883889,0.0,0.602651667,0.0,1.7547344722553306,0.993246
1013,21041,Carroll,KY,0.369856681,0.09246417,0.647249191,0.0,1.3685015290519877,0.2752294
1014,21043,Carter,KY,0.220401866,0.0,0.661205598,0.0,1.2676125006094292,0.4022232
1015,21045,Casey,KY,0.314643509,0.0,0.69221572,0.062928702,1.3679890560875512,0.4974505
1016,21047,Christian,KY,0.175084175,0.026936,0.336700337,0.013468,0.768955413843849,0.1590942
1017,21049,Clark,KY,0.167794619,0.0279658,0.503383858,0.0279658,1.1037527593818988,0.251488
1018,21051,Clay,KY,0.283728188,0.0,0.520168345,0.0,1.5618234675573697,0.6494712
1019,21053,Clinton,KY,0.196753566,0.0,0.787014265,0.0,1.7096094636201586,0.1944579
1020,21055,Crittenden,KY,0.216825672,0.0,0.216825672,0.108412836,0.6914511494252873,0.3232759
1021,21057,Cumberland,KY,0.296515938,0.0,0.889547813,0.0,1.4909321992472013,0.4399472
1022,21059,Daviess,KY,0.162808446,0.0305266,0.549478504,0.0610532,1.0237070801012467,0.1328605
1023,21061,Edmonson,KY,0.166486307,0.0,0.49945892,0.0,1.242647667964543,0.2485295
1024,21063,Elliott,KY,0.130344108,0.0,0.391032325,0.0,1.1782347900599828,0.3856041
1025,21065,Estill,KY,0.276874092,0.0,0.346092614,0.0,1.5639734124519884,0.5519906
1026,21067,Fayette,KY,0.193052056,0.0225227,0.402191784,0.0386104,0.6983339280083192,0.1374845
1027,21069,Fleming,KY,0.343760743,0.0,0.756273634,0.0,1.7284798534798533,0.3434066
1028,21071,Floyd,KY,0.472341766,0.0,0.65603023,0.0,1.4591731067121967,0.513492
1029,21073,Franklin,KY,0.120288693,0.0200481,0.661587811,0.0400962,0.9286402698578428,0.1606297
1030,21075,Fulton,KY,0.319233839,0.0,0.638467678,0.0,1.6091954022988504,0.7662835
1031,21077,Gallatin,KY,0.116427989,0.0,0.698567936,0.116427989,0.9140228800566106,0.4717537
1032,21079,Garrard,KY,0.059319,0.0,0.533871159,0.059319,0.7637123317369282,0.0591261
1033,21081,Grant,KY,0.040201,0.040201,0.72361809,0.0,1.0482608399700502,0.3267306
1034,21083,Graves,KY,0.159498113,0.026583,0.451911319,0.053166,0.7546700759997159,0.2130833
1035,21085,Grayson,KY,0.190883408,0.0381767,0.992593724,0.0,1.543804241770657,0.3081189
1036,21087,Green,KY,0.181110206,0.0,0.452775514,0.0,1.296214464575048,0.2651348
1037,21089,Greenup,KY,0.192794976,0.0,0.468216371,0.0,0.9875500585719345,0.1906993
1038,21091,Hancock,KY,0.0,0.0,0.342739632,0.0,0.6914832315316354,0.2304944
1039,21093,Hardin,KY,0.110838121,0.0277095,0.424879464,0.0277095,0.7926496924394614,0.1308106
1040,21095,Harlan,KY,0.319568228,0.0,0.710151617,0.0,1.6116035455278002,0.4904881
1041,21097,Harrison,KY,0.10757315,0.0537866,0.484079174,0.0,0.7472436998854526,0.2684708
1042,21099,Hart,KY,0.268860569,0.0,0.699037479,0.107544228,1.4791825474608877,0.3811391
1043,21101,Henderson,KY,0.150644543,0.0215206,0.538016227,0.0215206,0.885057224145221,0.1719949
1044,21103,Henry,KY,0.128435654,0.0,0.834831749,0.0,0.9139574356965662,0.1305653
1045,21105,Hickman,KY,0.422475708,0.211237854,0.844951415,0.0,0.8413967185527977,0.2103492
1046,21107,Hopkins,KY,0.150940141,0.0215629,0.495946179,0.0,1.0666837906873867,0.1712402
1047,21109,Jackson,KY,0.150500414,0.0,0.526751449,0.0,1.3439851974095471,0.3000525
1048,21111,Jefferson,KY,0.203940392,0.0210519,0.352619516,0.0592085,0.8118814606452261,0.1691466
1049,21113,Jessamine,KY,0.098396143,0.0393585,0.393584571,0.078716914,0.6967529632987476,0.1813237
1050,21115,Johnson,KY,0.17195426,0.0429886,0.687817041,0.0,1.397026329669703,0.2993628
1051,21117,Kenton,KY,0.152505048,0.0061002,0.372112317,0.0366012,0.7410339020433574,0.1855161
1052,21119,Knott,KY,0.31462371,0.0,0.566322678,0.0,1.643512775986108,0.6201935
1053,21121,Knox,KY,0.314485188,0.0,0.408830744,0.0,1.4547555275458222,0.630219
1054,21123,Larue,KY,0.211565585,0.0,0.493653032,0.0,1.006995972016112,0.1413328
1055,21125,Laurel,KY,0.149962509,0.033325,0.63317504,0.0,1.201047167378606,0.3027143
1056,21127,Lawrence,KY,0.189825361,0.06327512,0.696026322,0.0,1.4460289416119803,0.6309944
1057,21129,Lee,KY,0.263365815,0.0,0.395048723,0.0,1.9897915044554024,0.6488451
1058,21131,Leslie,KY,0.2747756,0.0,0.641143066,0.0,2.0441659206207103,1.163832
1059,21133,Letcher,KY,0.171240207,0.0,0.256860311,0.0,1.4369015809396573,0.3340013
1060,21135,Lewis,KY,0.288184438,0.0,0.504322767,0.0,1.5239127815925793,0.5782436
1061,21137,Lincoln,KY,0.286357128,0.0409082,0.736346901,0.0,1.0015943747189406,0.4905768
1062,21139,Livingston,KY,0.641094134,0.0,0.427396089,0.106849022,1.4680391948777811,0.3183699
1063,21141,Logan,KY,0.111661146,0.0372204,0.521085346,0.0372204,0.8037479046260853,0.1876454
1064,21143,Lyon,KY,0.118623962,0.0,0.237247924,0.0,0.40913263880573186,0.1197461
1065,21145,McCracken,KY,0.168412028,0.0459306,0.520546267,0.0612407,0.8733924239881614,0.2135807
1066,21147,McCreary,KY,0.27990819,0.0,0.671779656,0.0,1.4666002545796668,0.4980907
1067,21149,McLean,KY,0.316522473,0.0,0.949567419,0.0,1.4727540500736376,0.4207869
1068,21151,Madison,KY,0.091596061,0.0343485,0.549576368,0.0343485,0.9130831347942664,0.117944
1069,21153,Magoffin,KY,0.309765353,0.0,0.542089367,0.0,1.9106407995296881,0.9201748
1070,21155,Marion,KY,0.099965012,0.0499825,0.549807567,0.0,0.8461921353907417,0.24888
1071,21157,Marshall,KY,0.258456369,0.032307,0.323070462,0.032307,0.6885953717883274,0.2552323
1072,21159,Martin,KY,0.239291697,0.0,0.877402887,0.0,1.7329775824635747,0.4708467
1073,21161,Mason,KY,0.233018758,0.0582547,1.048584411,0.0,1.6798005177402162,0.2284148
1074,21163,Meade,KY,0.068636535,0.0,0.652047085,0.0,0.6641128250732519,0.0684065
1075,21165,Menifee,KY,0.159058374,0.0,0.954350247,0.0,1.6479099678456592,0.9646302
1076,21167,Mercer,KY,0.140719546,0.0469065,0.469065153,0.0,0.7211953028236364,0.1881379
1077,21169,Metcalfe,KY,0.1001001,0.0,0.4004004,0.0,1.2789647908516402,0.3009329
1078,21171,Monroe,KY,0.467115097,0.093423019,0.560538117,0.093423019,1.0473462095308506,0.5544774
1079,21173,Montgomery,KY,0.181990245,0.036398,0.837155128,0.036398,1.2576512279136618,0.1858598
1080,21175,Morgan,KY,0.225513042,0.0,0.451026084,0.0,1.5181445712613404,0.7316359
1081,21177,Muhlenberg,KY,0.256352741,0.0320441,0.576793668,0.0320441,0.884619907422255,0.2565665
1082,21179,Nelson,KY,0.111577256,0.0223155,0.535570829,0.066946354,0.881864061313056,0.1128184
1083,21181,Nicholas,KY,0.284050561,0.0,0.568101122,0.0,1.1666666666666667,0.2857143
1084,21183,Ohio,KY,0.125119907,0.0417066,0.834132711,0.0,1.0695742471443406,0.1246106
1085,21185,Oldham,KY,0.0472515,0.0157505,0.25200819,0.063002048,0.35959313054994685,0.0651339
1086,21187,Owen,KY,0.187881635,0.0,0.375763269,0.0,0.7895959126799814,0.2786809
1087,21189,Owsley,KY,0.0,0.0,0.665483585,0.0,1.5177184808696877,0.8470986
1088,21191,Pendleton,KY,0.137997654,0.0,0.206996481,0.0,0.6219757144161416,0.1369488
1089,21193,Perry,KY,0.289886582,0.0362358,0.905895568,0.0,1.5550676911818517,0.3186856
1090,21195,Pike,KY,0.333153536,0.0317289,0.507662531,0.0158645,1.3854695793989635,0.4362866
1091,21197,Powell,KY,0.321698568,0.0,0.884671063,0.0,1.7824240967716094,0.4005447
1092,21199,Pulaski,KY,0.172346259,0.0156678,0.579710145,0.0156678,1.0706104969624537,0.22015
1093,21201,Robertson,KY,0.455166136,0.0,0.0,0.0,0.5712979890310785,0.4570384
1094,21203,Rockcastle,KY,0.178295495,0.0,0.653750149,0.0594318,0.7252342310557057,0.2352111
1095,21205,Rowan,KY,0.084548721,0.0422744,0.67638977,0.084548721,1.0911132909682832,0.4264938
1096,21207,Russell,KY,0.225047823,0.0,0.956453246,0.056262,1.4288163685203177,0.2286106
1097,21209,Scott,KY,0.077997036,0.0194993,0.350986663,0.0,0.5554762826915629,0.1019223
1098,21211,Shelby,KY,0.133704735,0.0222841,0.378830084,0.0222841,0.5942281530395438,0.0917137
1099,21213,Simpson,KY,0.0560978,0.0560978,0.448782677,0.0,0.6509674231193219,0.2280762
1100,21215,Spencer,KY,0.113199004,0.0,0.169798506,0.0,0.287092328892972,0.0574185
1101,21217,Taylor,KY,0.237557905,0.039593,0.475115809,0.039593,1.117141198547379,0.2430035
1102,21219,Todd,KY,0.239616613,0.0,0.319488818,0.0,0.5269675651463652,0.2371354
1103,21221,Trigg,KY,0.212134069,0.0,0.56569085,0.0,0.6921852287672181,0.138437
1104,21223,Trimble,KY,0.0,0.0,0.455269747,0.0,0.5690224194833275,0.227609
1105,21225,Union,KY,0.329706561,0.065941312,0.791295747,0.065941312,1.2345679012345678,0.3367003
1106,21227,Warren,KY,0.141125685,0.0249045,0.464884609,0.0249045,0.7578345145589617,0.1537016
1107,21229,Washington,KY,0.334476127,0.0,0.50171419,0.0,1.147919659708724,0.1690188
1108,21231,Wayne,KY,0.097627648,0.0488138,0.488138241,0.0488138,0.9764374439749006,0.1440645
1109,21233,Webster,KY,0.226654578,0.0,0.679963735,0.0,1.3129156543718865,0.2944857
1110,21235,Whitley,KY,0.309832972,0.0281666,0.478832775,0.0281666,1.3122435373766397,0.5633962
1111,21237,Wolfe,KY,0.415858054,0.0,0.970335459,0.0,2.0123766983063467,0.6979341
1112,21239,Woodford,KY,0.117357118,0.0,0.469428471,0.0,0.6446810490356369,0.1196315
1113,22001,Acadia,LA,0.336075281,0.0160036,0.640143392,0.096021509,1.1952448636774777,0.1938235
1114,22003,Allen,LA,0.194454167,0.0388908,0.544471668,0.0,1.1224662933813645,0.1566232
1115,22005,Ascension,LA,0.187987593,0.0341796,0.521238326,0.0598142,0.7339888024033866,0.1424933
1116,22007,Assumption,LA,0.217070418,0.0,0.564383086,0.0434141,1.0821100784620283,0.1737167
1117,22009,Avoyelles,LA,0.243042897,0.0243043,0.82634585,0.097217159,1.6153439661798616,0.1681399
1118,22011,Beauregard,LA,0.0552517,0.0276258,0.607768385,0.0276258,0.6798783568993872,0.0826879
1119,22013,Bienville,LA,0.144040331,0.0,0.936262153,0.0,1.4030974708724069,0.2841716
1120,22015,Bossier,LA,0.127934498,0.0159918,0.423783023,0.0239877,0.6199006522255047,0.0982021
1121,22017,Caddo,LA,0.106887092,0.0237527,0.577982051,0.0237527,0.8336801598383982,0.1322479
1122,22019,Calcasieu,LA,0.162268514,0.0354962,0.714995639,0.0405671,0.9640449784825161,0.1182562
1123,22021,Caldwell,LA,0.303214069,0.0,0.909642207,0.0,0.7996801279488205,0.19992
1124,22023,Cameron,LA,0.449169037,0.0,0.898338075,0.0,0.9325574455386452,0.1492092
1125,22025,Catahoula,LA,0.098512462,0.0,0.689587233,0.0,1.0768881979531029,0.1943257
1126,22027,Claiborne,LA,0.182793078,0.0,0.731172313,0.0,0.8814673956104905,0.1782743
1127,22029,Concordia,LA,0.146584579,0.0488615,1.319261214,0.0488615,1.3994598575988215,0.2455193
1128,22031,De Soto,LA,0.073686537,0.0368433,0.478962494,0.0,0.7448478779562117,0.1483514
1129,22033,East Baton Rouge,LA,0.269032961,0.0269033,0.540307863,0.10088736,0.9358282755114429,0.1664695
1130,22035,East Carroll,LA,0.267129691,0.0,0.400694537,0.133564846,1.6055452210116044,0.2657454
1131,22037,East Feliciana,LA,0.0504719,0.0,0.555191036,0.0,0.982940157270425,0.14994
1132,22039,Evangeline,LA,0.474777448,0.0593472,0.56379822,0.0593472,1.6192030060318403,0.2966479
1133,22041,Franklin,LA,0.146763857,0.0489213,0.831661856,0.0489213,1.365854449362061,0.1945431
1134,22043,Grant,LA,0.134024303,0.0,0.625446748,0.0,0.7099268926348861,0.090629
1135,22045,Iberia,LA,0.297647234,0.0135294,0.608823888,0.067647099,1.2117280864155824,0.2027054
1136,22047,Iberville,LA,0.240045609,0.0300057,0.720136826,0.0300057,1.146121744713294,0.1504755
1137,22049,Jackson,LA,0.062523446,0.062523446,0.875328248,0.0,0.894178589047854,0.1850025
1138,22051,Jefferson,LA,0.224917148,0.0183606,0.472785025,0.07803248,0.8729635334520088,0.0968465
1139,22053,Jefferson Davis,LA,0.19061537,0.063538457,0.730692251,0.158846142,1.0313268855518791,0.222703
